transaction_id,account_id,transaction_type,amount,transaction_date
13133,6196,Withdrawal,58000,2026-07-30
13134,5438,Transfer,2500,2026-07-30
13135,6374,Transfer,92500,2026-07-30
13136,5066,Withdrawal,66000,2026-07-30
13137,5111,Deposit,17000,2026-07-30
13138,5685,Withdrawal,72500,2026-07-30
13139,5333,Withdrawal,32000,2026-07-30
13140,6115,Deposit,38500,2026-07-30
13141,6441,Withdrawal,500,2026-07-30
13142,5413,Transfer,13500,2026-07-30
13143,6154,Withdrawal,3500,2026-07-30
13144,6288,Withdrawal,59000,2026-07-30
13145,5125,Transfer,59000,2026-07-30
13146,5362,Deposit,52000,2026-07-30
13147,5132,Deposit,9500,2026-07-30
13148,6309,Transfer,38000,2026-07-30
13149,5356,Transfer,27000,2026-07-30
13150,6365,Deposit,61500,2026-07-30
13151,6439,Deposit,76500,2026-07-30
13152,5029,Withdrawal,40000,2026-07-30
13153,6414,Deposit,63000,2026-07-30
13154,6256,Deposit,24000,2026-07-30
13155,5326,Deposit,89000,2026-07-30
13156,5235,Deposit,32000,2026-07-30
13157,6086,Deposit,71000,2026-07-30
13158,5807,Transfer,9500,2026-07-30
13159,6277,Transfer,47000,2026-07-30
13160,6334,Deposit,38000,2026-07-30
13161,5215,Transfer,79000,2026-07-30
13162,5765,Deposit,22000,2026-07-30
13163,5002,Withdrawal,88500,2026-07-30
13164,5302,Transfer,87000,2026-07-30
13165,5751,Transfer,95000,2026-07-30
13166,6139,Transfer,71500,2026-07-30
13167,6149,Transfer,94500,2026-07-30
13168,5870,Transfer,66000,2026-07-30
13169,5402,Deposit,1500,2026-07-30
13170,6337,Deposit,65000,2026-07-30
13171,6255,Transfer,8500,2026-07-30
13172,5208,Withdrawal,85500,2026-07-30
13173,5285,Transfer,56500,2026-07-30
13174,5678,Transfer,47500,2026-07-30
13175,5818,Withdrawal,27000,2026-07-30
13176,5014,Transfer,29500,2026-07-30
13177,5500,Withdrawal,9500,2026-07-30
13178,5469,Transfer,39500,2026-07-30
13179,6404,Deposit,35000,2026-07-30
13180,6235,Transfer,87500,2026-07-30
13181,5726,Transfer,4000,2026-07-30
13182,5533,Withdrawal,79000,2026-07-30
13183,6008,Transfer,85000,2026-07-30
13184,6023,Deposit,86500,2026-07-30
13185,5385,Deposit,93000,2026-07-30
13186,6170,Withdrawal,67500,2026-07-30
13187,5956,Transfer,76500,2026-07-30
13188,5133,Transfer,11500,2026-07-30
13189,5122,Transfer,37500,2026-07-30
13190,6078,Transfer,33500,2026-07-30
13191,5547,Deposit,57000,2026-07-30
13192,5961,Deposit,62500,2026-07-30
13193,5806,Withdrawal,24000,2026-07-30
13194,6388,Withdrawal,40000,2026-07-30
13195,6155,Deposit,9000,2026-07-30
13196,5620,Transfer,67500,2026-07-30
13197,5872,Deposit,25500,2026-07-30
13198,5999,Withdrawal,54500,2026-07-30
13199,6120,Transfer,75000,2026-07-30
13200,5870,Deposit,78000,2026-07-30
13201,5853,Transfer,91500,2026-07-30
13202,5462,Withdrawal,99000,2026-07-30
13203,6149,Transfer,88000,2026-07-30
13204,5380,Transfer,83500,2026-07-30
13205,5952,Withdrawal,53500,2026-07-30
13206,6316,Transfer,58000,2026-07-30
13207,5410,Transfer,15000,2026-07-30
13208,6297,Deposit,94500,2026-07-30
13209,6427,Transfer,67000,2026-07-30
13210,5075,Deposit,90000,2026-07-30
13211,6138,Deposit,79000,2026-07-30
13212,6163,Withdrawal,11500,2026-07-30
13213,5972,Transfer,71000,2026-07-30
13214,5007,Withdrawal,95000,2026-07-30
13215,6401,Deposit,37500,2026-07-30
13216,6056,Deposit,86500,2026-07-30
13217,5583,Withdrawal,46500,2026-07-30
13218,5876,Deposit,53000,2026-07-30
13219,5007,Withdrawal,82500,2026-07-30
13220,5899,Transfer,23500,2026-07-30
13221,6433,Withdrawal,57000,2026-07-30
13222,5418,Withdrawal,57500,2026-07-30
13223,5513,Deposit,58500,2026-07-30
13224,5260,Transfer,73000,2026-07-30
13225,5616,Deposit,24000,2026-07-30
13226,6220,Deposit,43000,2026-07-30
13227,6087,Transfer,40500,2026-07-30
13228,5275,Transfer,52000,2026-07-30
13229,6184,Withdrawal,16500,2026-07-30
13230,5322,Deposit,83500,2026-07-30
13231,5082,Deposit,79000,2026-07-30
13232,6205,Withdrawal,10500,2026-07-30
13233,5837,Withdrawal,48500,2026-07-30
13234,6084,Withdrawal,79000,2026-07-30
13235,6286,Withdrawal,79000,2026-07-30
13236,6336,Transfer,32000,2026-07-30
13237,6370,Deposit,82500,2026-07-30
13238,5320,Transfer,59000,2026-07-30
13239,6275,Deposit,41500,2026-07-30
13240,5402,Withdrawal,7000,2026-07-30
13241,5807,Transfer,81000,2026-07-30
13242,5094,Deposit,81000,2026-07-30
13243,5082,Withdrawal,8000,2026-07-30
13244,5709,Transfer,31000,2026-07-30
13245,6090,Withdrawal,91000,2026-07-30
13246,6343,Transfer,67500,2026-07-30
13247,5509,Deposit,87500,2026-07-30
13248,5595,Deposit,88500,2026-07-30
13249,5232,Withdrawal,54000,2026-07-30
13250,6239,Transfer,25500,2026-07-30
13251,6468,Deposit,8500,2026-07-30
13252,5077,Transfer,47500,2026-07-30
13253,5221,Transfer,44500,2026-07-30
13254,6418,Deposit,38500,2026-07-30
13255,6123,Transfer,47000,2026-07-30
13256,6022,Deposit,14500,2026-07-30
13257,5537,Transfer,69500,2026-07-30
13258,5973,Transfer,16500,2026-07-30
13259,5740,Transfer,79000,2026-07-30
13260,5865,Withdrawal,41500,2026-07-30
13261,5014,Deposit,5000,2026-07-30
13262,6444,Withdrawal,96000,2026-07-30
13263,6359,Deposit,18500,2026-07-30
13264,5368,Withdrawal,57000,2026-07-30
13265,5524,Deposit,3000,2026-07-30
13266,6325,Withdrawal,1000,2026-07-30
13267,5831,Transfer,98500,2026-07-30
13268,6393,Withdrawal,81500,2026-07-30
13269,5470,Deposit,48000,2026-07-30
13270,6352,Deposit,44500,2026-07-30
13271,6180,Transfer,89500,2026-07-30
13272,5543,Transfer,52000,2026-07-30
13273,5896,Withdrawal,39000,2026-07-30
13274,5681,Withdrawal,92500,2026-07-30
13275,5018,Transfer,44000,2026-07-30
13276,5019,Deposit,94000,2026-07-30
13277,6354,Deposit,34500,2026-07-30
13278,6308,Deposit,62000,2026-07-30
13279,5425,Deposit,61500,2026-07-30
13280,6247,Withdrawal,49000,2026-07-30
13281,5460,Withdrawal,87000,2026-07-30
13282,6484,Withdrawal,1000,2026-07-30
13283,5598,Transfer,79500,2026-07-30
13284,5248,Withdrawal,62000,2026-07-30
13285,6319,Withdrawal,97000,2026-07-30
13286,5640,Deposit,46000,2026-07-30
13287,5529,Transfer,98000,2026-07-30
13288,6307,Transfer,17500,2026-07-30
13289,5325,Deposit,99000,2026-07-30
13290,6402,Transfer,77500,2026-07-30
13291,5645,Withdrawal,68000,2026-07-30
13292,6110,Withdrawal,65000,2026-07-30
13293,5855,Withdrawal,52500,2026-07-30
13294,5788,Deposit,42000,2026-07-30
13295,6124,Transfer,60000,2026-07-30
13296,5097,Withdrawal,89500,2026-07-30
13297,6341,Transfer,27500,2026-07-30
13298,6072,Transfer,27000,2026-07-30
13299,5100,Withdrawal,8500,2026-07-30
13300,5366,Deposit,68500,2026-07-30
13301,5667,Transfer,14500,2026-07-30
13302,6313,Transfer,65000,2026-07-30
13303,5328,Withdrawal,99500,2026-07-30
13304,5505,Withdrawal,65500,2026-07-30
13305,6469,Withdrawal,88500,2026-07-30
13306,5228,Transfer,89000,2026-07-30
13307,5255,Transfer,17000,2026-07-30
13308,6461,Transfer,89000,2026-07-30
13309,5350,Transfer,11000,2026-07-30
13310,5916,Withdrawal,41000,2026-07-30
13311,6021,Transfer,91000,2026-07-30
13312,6309,Deposit,40000,2026-07-30
13313,5228,Transfer,73500,2026-07-30
13314,5767,Withdrawal,42500,2026-07-30
13315,5822,Deposit,87000,2026-07-30
13316,5927,Withdrawal,66000,2026-07-30
13317,6025,Deposit,54500,2026-07-30
13318,6461,Transfer,4000,2026-07-30
13319,5182,Transfer,97500,2026-07-30
13320,6007,Withdrawal,24000,2026-07-30
13321,6455,Withdrawal,98500,2026-07-30
13322,5306,Deposit,37500,2026-07-30
13323,6360,Withdrawal,34500,2026-07-30
13324,6035,Transfer,61000,2026-07-30
13325,5664,Withdrawal,35000,2026-07-30
13326,5466,Transfer,62500,2026-07-30
13327,5506,Withdrawal,62500,2026-07-30
13328,5613,Deposit,55000,2026-07-30
13329,5989,Transfer,62500,2026-07-30
13330,5344,Withdrawal,64500,2026-07-30
13331,6363,Deposit,89000,2026-07-30
13332,5898,Deposit,25500,2026-07-30
13333,5836,Transfer,99500,2026-07-30
13334,6322,Deposit,91000,2026-07-30
13335,5620,Withdrawal,98000,2026-07-30
13336,6048,Transfer,47500,2026-07-30
13337,5991,Withdrawal,41000,2026-07-30
13338,5169,Deposit,29500,2026-07-30
13339,6204,Transfer,7500,2026-07-30
13340,5163,Deposit,49000,2026-07-30
13341,5429,Transfer,72500,2026-07-30
13342,5602,Withdrawal,26500,2026-07-30
13343,5910,Deposit,16000,2026-07-30
13344,6420,Withdrawal,40500,2026-07-30
13345,6460,Withdrawal,25500,2026-07-30
13346,6190,Withdrawal,68000,2026-07-30
13347,5588,Transfer,75500,2026-07-30
13348,5085,Withdrawal,2000,2026-07-30
13349,6095,Transfer,62500,2026-07-30
13350,5478,Withdrawal,79500,2026-07-30
13351,5616,Withdrawal,2500,2026-07-30
13352,5753,Withdrawal,28500,2026-07-30
13353,5132,Transfer,43500,2026-07-30
13354,6449,Deposit,63000,2026-07-30
13355,6052,Transfer,30500,2026-07-30
13356,5094,Withdrawal,25000,2026-07-30
13357,6208,Transfer,53500,2026-07-30
13358,5630,Deposit,23500,2026-07-30
13359,5235,Deposit,1000,2026-07-30
13360,5471,Deposit,86000,2026-07-30
13361,5486,Withdrawal,87000,2026-07-30
13362,6414,Withdrawal,76000,2026-07-30
13363,5847,Deposit,63500,2026-07-30
13364,5235,Deposit,75000,2026-07-30
13365,5848,Transfer,14000,2026-07-30
13366,6228,Deposit,61000,2026-07-30
13367,6002,Withdrawal,84000,2026-07-30
13368,6367,Withdrawal,84500,2026-07-30
13369,6375,Withdrawal,10000,2026-07-30
13370,6409,Deposit,32000,2026-07-30
13371,5726,Transfer,81500,2026-07-30
13372,5961,Transfer,59000,2026-07-30
13373,5208,Deposit,9000,2026-07-30
13374,5305,Withdrawal,99500,2026-07-30
13375,5903,Deposit,70000,2026-07-30
13376,6281,Transfer,61500,2026-07-30
13377,6357,Withdrawal,77000,2026-07-30
13378,5311,Withdrawal,91500,2026-07-30
13379,5299,Withdrawal,84000,2026-07-30
13380,5654,Deposit,100000,2026-07-30
13381,5771,Transfer,12500,2026-07-30
13382,6021,Withdrawal,71000,2026-07-30
13383,6029,Withdrawal,77000,2026-07-30
13384,5806,Deposit,99000,2026-07-30
13385,5099,Transfer,65500,2026-07-30
13386,5691,Deposit,74500,2026-07-30
13387,6412,Transfer,68000,2026-07-30
13388,6092,Withdrawal,91000,2026-07-30
13389,5767,Transfer,25000,2026-07-30
13390,5671,Withdrawal,64000,2026-07-30
13391,6116,Withdrawal,13000,2026-07-30
13392,5468,Transfer,55000,2026-07-30
13393,5438,Transfer,56000,2026-07-30
13394,5983,Transfer,50500,2026-07-30
13395,5688,Transfer,52500,2026-07-30
13396,5209,Deposit,8000,2026-07-30
13397,5273,Transfer,62500,2026-07-30
13398,5758,Withdrawal,95000,2026-07-30
13399,5644,Withdrawal,23500,2026-07-30
13400,5244,Withdrawal,34000,2026-07-30
13401,5174,Transfer,1500,2026-07-30
13402,5219,Deposit,60000,2026-07-30
13403,5377,Transfer,4500,2026-07-30
13404,5777,Transfer,2500,2026-07-30
13405,5709,Withdrawal,92500,2026-07-30
13406,5182,Withdrawal,39000,2026-07-30
13407,6328,Withdrawal,86500,2026-07-30
13408,5457,Withdrawal,22000,2026-07-30
13409,5065,Withdrawal,93000,2026-07-30
13410,5945,Transfer,54000,2026-07-30
13411,5715,Transfer,7000,2026-07-30
13412,5573,Deposit,7500,2026-07-30
13413,5099,Withdrawal,56000,2026-07-30
13414,6411,Withdrawal,15000,2026-07-30
13415,6102,Deposit,92500,2026-07-30
13416,5341,Transfer,4000,2026-07-30
13417,6249,Transfer,79000,2026-07-30
13418,5066,Deposit,97000,2026-07-30
13419,6374,Transfer,53500,2026-07-30
13420,6207,Deposit,44500,2026-07-30
13421,6079,Transfer,51500,2026-07-30
13422,6107,Deposit,19000,2026-07-30
13423,6032,Withdrawal,97000,2026-07-30
13424,6023,Deposit,9000,2026-07-30
13425,5616,Withdrawal,66000,2026-07-30
13426,6122,Transfer,63500,2026-07-30
13427,6330,Transfer,40500,2026-07-30
13428,6299,Deposit,53000,2026-07-30
13429,6206,Deposit,42000,2026-07-30
13430,6236,Deposit,70500,2026-07-30
13431,6329,Withdrawal,94500,2026-07-30
13432,5412,Transfer,92000,2026-07-30
13433,6458,Transfer,51000,2026-07-30
13434,6464,Withdrawal,39000,2026-07-30
13435,5404,Deposit,43000,2026-07-30
13436,5531,Withdrawal,70000,2026-07-30
13437,6403,Transfer,11000,2026-07-30
13438,6497,Deposit,80500,2026-07-30
13439,5455,Transfer,31500,2026-07-30
13440,5571,Deposit,26500,2026-07-30
13441,5448,Withdrawal,1500,2026-07-30
13442,5751,Withdrawal,63500,2026-07-30
13443,5921,Deposit,40500,2026-07-30
13444,5223,Transfer,80500,2026-07-30
13445,5263,Transfer,14500,2026-07-30
13446,5570,Deposit,57000,2026-07-30
13447,5163,Withdrawal,1000,2026-07-30
13448,6180,Deposit,74500,2026-07-30
13449,5213,Transfer,92000,2026-07-30
13450,6146,Transfer,14500,2026-07-30
13451,5729,Deposit,57000,2026-07-30
13452,6157,Transfer,99500,2026-07-30
13453,5090,Deposit,34500,2026-07-30
13454,6438,Deposit,9500,2026-07-30
13455,6335,Withdrawal,41000,2026-07-30
13456,5889,Deposit,31500,2026-07-30
13457,5330,Deposit,48500,2026-07-30
13458,5307,Deposit,14000,2026-07-30
13459,5297,Deposit,96000,2026-07-30
13460,6278,Transfer,91500,2026-07-30
13461,6187,Transfer,39000,2026-07-30
13462,6470,Withdrawal,39500,2026-07-30
13463,5545,Withdrawal,90000,2026-07-30
13464,5212,Withdrawal,51000,2026-07-30
13465,5246,Deposit,80000,2026-07-30
13466,5263,Deposit,37000,2026-07-30
13467,5990,Transfer,3000,2026-07-30
13468,6393,Deposit,12500,2026-07-30
13469,6019,Withdrawal,53500,2026-07-30
13470,6456,Deposit,6000,2026-07-30
13471,5692,Transfer,63500,2026-07-30
13472,5422,Transfer,1000,2026-07-30
13473,6204,Deposit,14000,2026-07-30
13474,5171,Deposit,70000,2026-07-30
13475,6357,Withdrawal,61000,2026-07-30
13476,6133,Withdrawal,72000,2026-07-30
13477,6388,Withdrawal,31000,2026-07-30
13478,5087,Withdrawal,2000,2026-07-30
13479,5280,Deposit,35500,2026-07-30
13480,6212,Transfer,31000,2026-07-30
13481,5412,Withdrawal,48500,2026-07-30
13482,5656,Withdrawal,61500,2026-07-30
13483,5019,Withdrawal,67500,2026-07-30
13484,6008,Transfer,19000,2026-07-30
13485,5323,Transfer,53000,2026-07-30
13486,6286,Deposit,69500,2026-07-30
13487,6423,Withdrawal,73500,2026-07-30
13488,5773,Deposit,67000,2026-07-30
13489,5240,Withdrawal,38500,2026-07-30
13490,6108,Deposit,75500,2026-07-30
13491,5107,Transfer,6000,2026-07-30
13492,5109,Transfer,3000,2026-07-30
13493,5577,Transfer,45000,2026-07-30
13494,6302,Withdrawal,500,2026-07-30
13495,6111,Deposit,55500,2026-07-30
13496,5662,Withdrawal,49500,2026-07-30
13497,6023,Withdrawal,11500,2026-07-30
13498,5199,Transfer,34000,2026-07-30
13499,6044,Withdrawal,99000,2026-07-30
13500,5494,Withdrawal,44000,2026-07-30
13501,5786,Deposit,9500,2026-07-30
13502,6437,Deposit,20000,2026-07-30
13503,5157,Transfer,95000,2026-07-30
13504,6141,Transfer,97000,2026-07-30
13505,5641,Transfer,7000,2026-07-30
13506,5124,Withdrawal,98000,2026-07-30
13507,6411,Deposit,56500,2026-07-30
13508,5563,Deposit,51000,2026-07-30
13509,6271,Transfer,28000,2026-07-30
13510,5050,Deposit,51000,2026-07-30
13511,6322,Transfer,83000,2026-07-30
13512,5164,Transfer,23500,2026-07-30
13513,5963,Withdrawal,71000,2026-07-30
13514,5271,Withdrawal,16500,2026-07-30
13515,5923,Withdrawal,3500,2026-07-30
13516,5583,Deposit,43500,2026-07-30
13517,5946,Withdrawal,82500,2026-07-30
13518,5318,Transfer,57500,2026-07-30
13519,5733,Withdrawal,63000,2026-07-30
13520,5426,Withdrawal,57500,2026-07-30
13521,5384,Withdrawal,29000,2026-07-30
13522,5980,Withdrawal,56000,2026-07-30
13523,5218,Deposit,78000,2026-07-30
13524,5584,Withdrawal,44500,2026-07-30
13525,5517,Deposit,48500,2026-07-30
13526,5200,Withdrawal,5500,2026-07-30
13527,6020,Withdrawal,25500,2026-07-30
13528,6315,Transfer,20500,2026-07-30
13529,5196,Transfer,73000,2026-07-30
13530,5565,Withdrawal,92500,2026-07-30
13531,5374,Transfer,90000,2026-07-30
13532,5698,Deposit,17000,2026-07-30
13533,6139,Withdrawal,66500,2026-07-30
13534,6476,Transfer,13500,2026-07-30
13535,6196,Withdrawal,69500,2026-07-30
13536,6328,Transfer,94500,2026-07-30
13537,6492,Deposit,82500,2026-07-30
13538,6386,Transfer,78500,2026-07-30
13539,6458,Withdrawal,93000,2026-07-30
13540,5289,Transfer,65500,2026-07-30
13541,6383,Withdrawal,38000,2026-07-30
13542,5383,Transfer,90000,2026-07-30
13543,5700,Transfer,12500,2026-07-30
13544,5592,Transfer,100000,2026-07-30
13545,5913,Withdrawal,25500,2026-07-30
13546,6033,Deposit,30000,2026-07-30
13547,6295,Deposit,93500,2026-07-30
13548,5120,Transfer,63000,2026-07-30
13549,5436,Withdrawal,98000,2026-07-30
13550,6010,Transfer,12000,2026-07-30
13551,5609,Deposit,51000,2026-07-30
13552,6352,Deposit,59500,2026-07-30
13553,6013,Transfer,11500,2026-07-30
13554,6374,Transfer,81500,2026-07-30
13555,5186,Withdrawal,1500,2026-07-30
13556,5159,Deposit,12000,2026-07-30
13557,5507,Withdrawal,86500,2026-07-30
13558,5049,Transfer,24500,2026-07-30
13559,5474,Withdrawal,7000,2026-07-30
13560,6083,Withdrawal,8000,2026-07-30
13561,5937,Withdrawal,48000,2026-07-30
13562,5284,Transfer,78500,2026-07-30
13563,5151,Transfer,97500,2026-07-30
13564,5316,Deposit,25000,2026-07-30
13565,5567,Withdrawal,15000,2026-07-30
13566,5351,Transfer,74500,2026-07-30
13567,5195,Deposit,20500,2026-07-30
13568,5277,Transfer,49500,2026-07-30
13569,5990,Transfer,20000,2026-07-30
13570,6441,Deposit,10500,2026-07-30
13571,5866,Withdrawal,98000,2026-07-30
13572,5463,Withdrawal,90000,2026-07-30
13573,5162,Withdrawal,47000,2026-07-30
13574,5183,Transfer,34000,2026-07-30
13575,5066,Transfer,78500,2026-07-30
13576,6084,Deposit,27500,2026-07-30
13577,5454,Deposit,48500,2026-07-30
13578,5462,Withdrawal,37500,2026-07-30
13579,6489,Withdrawal,78000,2026-07-30
13580,6361,Deposit,43000,2026-07-30
13581,5380,Transfer,13500,2026-07-30
13582,5449,Transfer,33500,2026-07-30
13583,5030,Withdrawal,45500,2026-07-30
13584,5442,Deposit,34000,2026-07-30
13585,5093,Withdrawal,41000,2026-07-30
13586,5051,Deposit,62500,2026-07-30
13587,6012,Withdrawal,27000,2026-07-30
13588,6483,Transfer,81500,2026-07-30
13589,6339,Deposit,36000,2026-07-30
13590,5862,Withdrawal,88500,2026-07-30
13591,5855,Transfer,33000,2026-07-30
13592,5552,Withdrawal,52000,2026-07-30
13593,6225,Transfer,40500,2026-07-30
13594,5158,Transfer,14500,2026-07-30
13595,5426,Deposit,75500,2026-07-30
13596,6012,Deposit,5500,2026-07-30
13597,5862,Deposit,76500,2026-07-30
13598,5790,Withdrawal,18500,2026-07-30
13599,5990,Transfer,92000,2026-07-30
13600,5673,Transfer,79000,2026-07-30
13601,5392,Withdrawal,82000,2026-07-30
13602,5068,Transfer,44500,2026-07-30
13603,5040,Transfer,38000,2026-07-30
13604,5500,Deposit,28500,2026-07-30
13605,6276,Transfer,98000,2026-07-30
13606,5046,Deposit,86000,2026-07-30
13607,6417,Transfer,69000,2026-07-30
13608,5283,Withdrawal,64000,2026-07-30
13609,5942,Withdrawal,51000,2026-07-30
13610,5740,Transfer,96000,2026-07-30
13611,5450,Deposit,86000,2026-07-30
13612,5212,Withdrawal,32500,2026-07-30
13613,5678,Withdrawal,20000,2026-07-30
13614,5913,Transfer,99500,2026-07-30
13615,6226,Transfer,92500,2026-07-30
13616,5789,Transfer,42000,2026-07-30
13617,6213,Transfer,37500,2026-07-30
13618,6247,Transfer,6500,2026-07-30
13619,5034,Deposit,15500,2026-07-30
13620,6066,Deposit,79500,2026-07-30
13621,6218,Transfer,28500,2026-07-30
13622,5390,Withdrawal,48000,2026-07-30
13623,5821,Transfer,74000,2026-07-30
13624,5538,Withdrawal,70000,2026-07-30
13625,6071,Withdrawal,46500,2026-07-30
13626,5179,Deposit,72000,2026-07-30
13627,5791,Deposit,81000,2026-07-30
13628,6202,Transfer,66500,2026-07-30
13629,6011,Transfer,68000,2026-07-30
13630,5933,Transfer,56500,2026-07-30
13631,5554,Transfer,33500,2026-07-30
13632,5845,Deposit,44500,2026-07-30
13633,6377,Transfer,65000,2026-07-30
13634,6492,Transfer,44500,2026-07-30
13635,6487,Deposit,74000,2026-07-30
13636,6176,Deposit,3500,2026-07-30
13637,5230,Deposit,96000,2026-07-30
13638,5962,Deposit,26500,2026-07-30
13639,6298,Transfer,83500,2026-07-30
13640,6280,Transfer,50000,2026-07-30
13641,6432,Withdrawal,64500,2026-07-30
13642,5391,Deposit,43500,2026-07-30
13643,6047,Deposit,72000,2026-07-30
13644,5812,Transfer,13000,2026-07-30
13645,5877,Withdrawal,42500,2026-07-30
13646,5955,Withdrawal,85000,2026-07-30
13647,5968,Transfer,48000,2026-07-30
13648,6188,Withdrawal,70500,2026-07-30
13649,6337,Withdrawal,15000,2026-07-30
13650,6155,Transfer,38000,2026-07-30
13651,5405,Withdrawal,70000,2026-07-30
13652,5276,Deposit,11500,2026-07-30
13653,6115,Deposit,54500,2026-07-30
13654,5152,Deposit,10000,2026-07-30
13655,5594,Withdrawal,55000,2026-07-30
13656,6201,Withdrawal,95000,2026-07-30
13657,6041,Withdrawal,51000,2026-07-30
13658,5260,Withdrawal,29000,2026-07-30
13659,5539,Deposit,65500,2026-07-30
13660,6114,Transfer,94500,2026-07-30
13661,5375,Withdrawal,66500,2026-07-30
13662,5112,Withdrawal,25000,2026-07-30
13663,6123,Deposit,6500,2026-07-30
13664,5025,Deposit,99000,2026-07-30
13665,5364,Deposit,58000,2026-07-30
13666,6420,Withdrawal,65500,2026-07-30
13667,5796,Deposit,81500,2026-07-30
13668,6278,Withdrawal,54500,2026-07-30
13669,6312,Withdrawal,6500,2026-07-30
13670,5059,Withdrawal,7000,2026-07-30
13671,6014,Deposit,99000,2026-07-30
13672,5137,Transfer,16500,2026-07-30
13673,5696,Deposit,25000,2026-07-30
13674,5750,Transfer,11000,2026-07-30
13675,6353,Deposit,46500,2026-07-30
13676,5713,Withdrawal,89000,2026-07-30
13677,5967,Withdrawal,59000,2026-07-30
13678,6073,Deposit,79500,2026-07-30
13679,5072,Deposit,25500,2026-07-30
13680,5669,Deposit,91500,2026-07-30
13681,6460,Deposit,40500,2026-07-30
13682,5655,Deposit,84500,2026-07-30
13683,6483,Transfer,10000,2026-07-30
13684,5680,Withdrawal,14000,2026-07-30
13685,5688,Deposit,42500,2026-07-30
13686,6240,Withdrawal,37000,2026-07-30
13687,5162,Withdrawal,86500,2026-07-30
13688,5059,Transfer,1500,2026-07-30
13689,6195,Deposit,69500,2026-07-30
13690,5529,Withdrawal,26000,2026-07-30
13691,5884,Transfer,87500,2026-07-30
13692,6158,Transfer,72000,2026-07-30
13693,6491,Withdrawal,75500,2026-07-30
13694,6175,Transfer,96500,2026-07-30
13695,5805,Deposit,25000,2026-07-30
13696,5599,Transfer,35000,2026-07-30
13697,5508,Withdrawal,87000,2026-07-30
